timestamp,open,high,low,close,volume
2026-01-05 09:49:00,23998.13,24002.29,23996.15,23998.86,0
2026-01-05 09:50:00,23998.86,24001.98,23996.29,23996.37,0
2026-01-05 09:51:00,23996.37,23999.21,23986.69,23991.08,0
2026-01-05 09:52:00,23991.08,23995.22,23988.01,23988.42,0
2026-01-05 09:53:00,23988.42,23989.31,23983.31,23987.52,0
2026-01-05 09:54:00,23987.52,23991.3,23977.55,23981.36,0
2026-01-05 09:55:00,23981.36,23983.25,23973.25,23976.64,0
2026-01-05 09:56:00,23976.64,23982.83,23976.21,23981.79,0
2026-01-05 09:57:00,23981.79,23984.43,23981.26,23982.71,0
2026-01-05 09:58:00,23982.71,23986.09,23982.7,23984.37,0
2026-01-05 09:59:00,23984.37,23990.65,23978.34,23988.95,0
2026-01-05 10:00:00,23988.95,23992.19,23987.84,23990.9,0
2026-01-05 10:01:00,23990.9,23993.68,23989.82,23990.83,0
2026-01-05 10:02:00,23990.83,23998.65,23983.13,23993.14,0
2026-01-05 10:03:00,23993.14,23993.87,23985.2,23986.4,0
2026-01-05 10:04:00,23986.4,23989.12,23984.43,23987.83,0
2026-01-05 10:05:00,23987.83,23991.09,23980.54,23989.52,0
2026-01-05 10:06:00,23989.52,23993.31,23989.22,23991.65,0
2026-01-05 10:07:00,23991.65,23991.84,23982.11,23990.3,0
2026-01-05 10:08:00,23990.3,23993.32,23983.87,23987.38,0
2026-01-05 10:09:00,23987.38,23990.24,23984.41,23986.98,0
2026-01-05 10:10:00,23986.98,24001.03,23985.92,23995.92,0
2026-01-05 10:11:00,23995.92,23997.79,23990.6,23993.88,0
2026-01-05 10:12:00,23993.88,23997.14,23973.44,23977.78,0
2026-01-05 10:13:00,23977.78,23986.36,23977.25,23981.88,0
2026-01-05 10:14:00,23981.88,23989.5,23981.31,23989.05,0
2026-01-05 10:15:00,23989.05,23994.25,23988.78,23993.83,0
2026-01-05 10:16:00,23993.83,24006.18,23992.95,24003.03,0
2026-01-05 10:17:00,24003.03,24022.94,24000.29,24019.5,0
2026-01-05 10:18:00,24019.5,24019.9,24015.79,24017.91,0
2026-01-05 10:19:00,24017.91,24021.16,24013.33,24019.24,0
2026-01-05 10:20:00,24019.24,24021.09,24007.29,24010.18,0
2026-01-05 10:21:00,24010.18,24014.59,24000.22,24004.02,0
2026-01-05 10:22:00,24004.02,24012.92,24001.21,24008.5,0
2026-01-05 10:23:00,24008.5,24011.93,24006.2,24008.51,0
2026-01-05 10:24:00,24008.51,24020.72,24003.83,24018.05,0
2026-01-05 10:25:00,24018.05,24024.51,24012.13,24023.97,0
2026-01-05 10:26:00,24023.97,24032.7,24022.17,24032.41,0
2026-01-05 10:27:00,24032.41,24036.04,24027.92,24034.81,0
2026-01-05 10:28:00,24034.81,24038.22,24024.23,24028.69,0
2026-01-05 10:29:00,24028.69,24037.95,24026.46,24037.4,0
2026-01-05 10:30:00,24037.4,24043.86,24037.03,24043.52,0
2026-01-05 10:31:00,24043.52,24052.85,24036.63,24052.06,0
2026-01-05 10:32:00,24052.06,24057.62,24047.28,24049.74,0
2026-01-05 10:33:00,24049.74,24053.47,24049.71,24051.64,0
2026-01-05 10:34:00,24051.64,24056.87,24047.66,24056.64,0
2026-01-05 10:35:00,24056.64,24059.76,24051.79,24056.27,0
2026-01-05 10:36:00,24056.27,24067.94,24053.63,24065.93,0
2026-01-05 10:37:00,24065.93,24069.18,24048.78,24054.67,0
2026-01-05 10:38:00,24054.67,24064.78,24054.63,24061.08,0
2026-01-05 10:39:00,24061.08,24061.17,24058.16,24059.93,0
2026-01-05 10:40:00,24059.93,24066.71,24059.8,24061.33,0
2026-01-05 10:41:00,24061.33,24067.52,24060.74,24064.52,0
2026-01-05 10:42:00,24064.52,24066.19,24053.74,24056.96,0
2026-01-05 10:43:00,24056.96,24058.75,24044.06,24047.08,0
2026-01-05 10:44:00,24047.08,24051.86,24044.67,24051.84,0
2026-01-05 10:45:00,24051.84,24056.37,24047.15,24052.84,0
2026-01-05 10:46:00,24052.84,24055.6,24047.31,24049.0,0
2026-01-05 10:47:00,24049.0,24051.32,24038.99,24043.59,0
2026-01-05 10:48:00,24043.59,24047.13,24041.79,24042.88,0
2026-01-05 10:49:00,24042.88,24043.87,24026.8,24028.72,0
2026-01-05 10:50:00,24028.72,24030.9,24016.24,24017.07,0
2026-01-05 10:51:00,24017.07,24019.7,24002.82,24003.69,0
2026-01-05 10:52:00,24003.69,24006.03,23998.7,24000.94,0
2026-01-05 10:53:00,24000.94,24005.92,23996.94,24004.94,0
2026-01-05 10:54:00,24004.94,24010.25,23998.69,24008.9,0
2026-01-05 10:55:00,24008.9,24018.2,24008.01,24014.28,0
2026-01-05 10:56:00,24014.28,24020.1,24006.18,24011.46,0
2026-01-05 10:57:00,24011.46,24021.54,24008.68,24014.27,0
2026-01-05 10:58:00,24014.27,24024.07,24013.91,24018.41,0
2026-01-05 10:59:00,24018.41,24024.48,24015.69,24021.78,0
2026-01-05 11:00:00,24021.78,24022.65,24018.77,24021.24,0
2026-01-05 11:01:00,24021.24,24021.83,24017.99,24021.03,0
2026-01-05 11:02:00,24021.03,24023.71,24018.58,24018.88,0
2026-01-05 11:03:00,24018.88,24021.41,24005.76,24013.76,0
2026-01-05 11:04:00,24013.76,24022.51,24005.98,24020.6,0
2026-01-05 11:05:00,24020.6,24025.77,24015.55,24024.33,0
2026-01-05 11:06:00,24024.33,24027.1,24022.76,24026.9,0
2026-01-05 11:07:00,24026.9,24030.0,24014.26,24015.23,0
2026-01-05 11:08:00,24015.23,24019.21,24005.59,24011.02,0
2026-01-05 11:09:00,24011.02,24013.02,24001.73,24002.61,0
2026-01-05 11:10:00,24002.61,24004.9,23999.68,24003.71,0
2026-01-05 11:11:00,24003.71,24019.54,24000.12,24016.43,0
2026-01-05 11:12:00,24016.43,24021.54,24005.39,24008.36,0
2026-01-05 11:13:00,24008.36,24021.71,24005.74,24019.28,0
2026-01-05 11:14:00,24019.28,24027.33,24017.04,24020.85,0
2026-01-05 11:15:00,24020.85,24022.42,24018.31,24020.49,0
2026-01-05 11:16:00,24020.49,24021.87,24018.62,24019.75,0
2026-01-05 11:17:00,24019.75,24024.2,24018.78,24023.58,0
2026-01-05 11:18:00,24023.58,24028.46,24021.1,24028.31,0
2026-01-05 11:19:00,24028.31,24028.31,24024.23,24024.56,0
2026-01-05 11:20:00,24024.56,24025.5,24024.03,24025.5,0
2026-01-05 11:21:00,24025.5,24029.27,24023.43,24024.69,0
2026-01-05 11:22:00,24024.69,24032.32,24024.13,24031.02,0
2026-01-05 11:23:00,24031.02,24036.59,24025.33,24033.69,0
2026-01-05 11:24:00,24033.69,24036.84,24031.47,24034.05,0
2026-01-05 11:25:00,24034.05,24041.94,24024.43,24027.55,0
2026-01-05 11:26:00,24027.55,24038.16,24023.44,24037.02,0
2026-01-05 11:27:00,24037.02,24038.58,24030.94,24032.44,0
2026-01-05 11:28:00,24032.44,24037.95,24030.32,24033.5,0
2026-01-05 11:29:00,24033.5,24035.29,24028.41,24033.37,0
2026-01-05 11:30:00,24033.37,24042.27,24030.12,24039.2,0
2026-01-05 11:31:00,24039.2,24041.39,24037.42,24038.31,0
2026-01-05 11:32:00,24038.31,24046.51,24035.58,24044.72,0
2026-01-05 11:33:00,24044.72,24052.36,24039.73,24043.45,0
2026-01-05 11:34:00,24043.45,24043.72,24034.37,24042.15,0
2026-01-05 11:35:00,24042.15,24044.78,24037.15,24040.09,0
2026-01-05 11:36:00,24040.09,24043.64,24039.53,24040.13,0
2026-01-05 11:37:00,24040.13,24045.68,24037.78,24042.29,0
2026-01-05 11:38:00,24042.29,24045.0,24040.67,24042.44,0
2026-01-05 11:39:00,24042.44,24043.84,24041.71,24043.67,0
2026-01-05 11:40:00,24043.67,24050.95,24041.79,24047.79,0
2026-01-05 11:41:00,24047.79,24052.21,24046.48,24047.82,0
2026-01-05 11:42:00,24047.82,24049.87,24034.06,24035.77,0
2026-01-05 11:43:00,24035.77,24039.33,24035.07,24039.16,0
2026-01-05 11:44:00,24039.16,24044.65,24029.12,24030.66,0
2026-01-05 11:45:00,24030.66,24039.87,24030.11,24037.22,0
2026-01-05 11:46:00,24037.22,24039.57,24023.5,24026.31,0
2026-01-05 11:47:00,24026.31,24026.46,24013.03,24014.92,0
2026-01-05 11:48:00,24014.92,24020.4,24001.16,24004.35,0
2026-01-05 11:49:00,24004.35,24008.56,24000.48,24000.58,0
2026-01-05 11:50:00,24000.58,24003.97,23998.47,24002.07,0
2026-01-05 11:51:00,24002.07,24014.58,23998.14,24011.09,0
2026-01-05 11:52:00,24011.09,24014.27,24004.83,24008.06,0
2026-01-05 11:53:00,24008.06,24008.07,24006.1,24007.57,0
2026-01-05 11:54:00,24007.57,24011.28,23997.98,23998.05,0
2026-01-05 11:55:00,23998.05,23998.98,23996.66,23996.85,0
2026-01-05 11:56:00,23996.85,23998.95,23991.23,23992.29,0
2026-01-05 11:57:00,23992.29,23994.31,23991.24,23991.77,0
2026-01-05 11:58:00,23991.77,23994.71,23975.32,23975.44,0
2026-01-05 11:59:00,23975.44,23976.03,23965.97,23966.41,0
2026-01-05 12:00:00,23966.41,23967.16,23957.2,23958.15,0
2026-01-05 12:01:00,23958.15,23962.74,23958.04,23960.91,0
2026-01-05 12:02:00,23960.91,23961.34,23955.6,23955.8,0
2026-01-05 12:03:00,23955.8,23961.09,23953.63,23960.2,0
2026-01-05 12:04:00,23960.2,23961.32,23949.86,23952.08,0
2026-01-05 12:05:00,23952.08,23952.43,23943.93,23945.41,0
2026-01-05 12:06:00,23945.41,23947.61,23944.17,23946.04,0
2026-01-05 12:07:00,23946.04,23960.95,23942.73,23959.98,0
2026-01-05 12:08:00,23959.98,23964.06,23952.86,23960.71,0
2026-01-05 12:09:00,23960.71,23961.46,23954.4,23956.21,0
2026-01-05 12:10:00,23956.21,23971.19,23952.37,23970.23,0
2026-01-05 12:11:00,23970.23,23977.67,23968.69,23974.82,0
2026-01-05 12:12:00,23974.82,23976.35,23970.65,23973.89,0
2026-01-05 12:13:00,23973.89,23984.03,23973.14,23980.98,0
2026-01-05 12:14:00,23980.98,23994.37,23980.92,23993.7,0
2026-01-05 12:15:00,23993.7,24000.76,23991.28,24000.68,0
2026-01-05 12:16:00,24000.68,24003.97,23998.55,24002.23,0
2026-01-05 12:17:00,24002.23,24007.48,23992.59,23997.59,0
2026-01-05 12:18:00,23997.59,23998.51,23996.31,23997.7,0
2026-01-05 12:19:00,23997.7,24008.3,23995.68,24006.19,0
2026-01-05 12:20:00,24006.19,24008.27,24001.15,24003.31,0
2026-01-05 12:21:00,24003.31,24011.34,24001.28,24011.31,0
2026-01-05 12:22:00,24011.31,24016.33,24010.38,24016.18,0
2026-01-05 12:23:00,24016.18,24028.71,24014.62,24025.32,0
2026-01-05 12:24:00,24025.32,24039.03,24022.96,24039.02,0
2026-01-05 12:25:00,24039.02,24039.15,24029.88,24035.13,0
2026-01-05 12:26:00,24035.13,24049.95,24031.49,24045.85,0
2026-01-05 12:27:00,24045.85,24050.72,24033.3,24036.82,0
2026-01-05 12:28:00,24036.82,24037.01,24033.13,24034.07,0
2026-01-05 12:29:00,24034.07,24037.33,24033.27,24033.34,0
2026-01-05 12:30:00,24033.34,24033.55,24023.79,24024.71,0
2026-01-05 12:31:00,24024.71,24028.21,24022.0,24027.52,0
2026-01-05 12:32:00,24027.52,24029.93,24022.82,24028.47,0
2026-01-05 12:33:00,24028.47,24033.43,24027.06,24033.08,0
2026-01-05 12:34:00,24033.08,24035.89,24027.81,24028.86,0
2026-01-05 12:35:00,24028.86,24032.18,24027.16,24030.63,0
2026-01-05 12:36:00,24030.63,24045.34,24030.59,24043.23,0
2026-01-05 12:37:00,24043.23,24065.59,24041.66,24059.99,0
2026-01-05 12:38:00,24059.99,24061.47,24058.77,24061.01,0
2026-01-05 12:39:00,24061.01,24062.11,24059.42,24059.58,0
2026-01-05 12:40:00,24059.58,24069.88,24056.92,24064.21,0
2026-01-05 12:41:00,24064.21,24067.3,24061.06,24064.19,0
2026-01-05 12:42:00,24064.19,24069.91,24062.29,24067.96,0
2026-01-05 12:43:00,24067.96,24073.35,24066.44,24072.43,0
2026-01-05 12:44:00,24072.43,24076.66,24071.72,24071.81,0
2026-01-05 12:45:00,24071.81,24076.12,24071.51,24074.53,0
2026-01-05 12:46:00,24074.53,24081.66,24072.61,24079.03,0
2026-01-05 12:47:00,24079.03,24091.87,24078.59,24090.2,0
2026-01-05 12:48:00,24090.2,24094.82,24088.35,24089.3,0
2026-01-05 12:49:00,24089.3,24096.76,24089.25,24094.69,0
2026-01-05 12:50:00,24094.69,24100.01,24090.31,24094.63,0
2026-01-05 12:51:00,24094.63,24105.27,24092.39,24100.02,0
2026-01-05 12:52:00,24100.02,24101.37,24098.14,24099.24,0
2026-01-05 12:53:00,24099.24,24099.87,24085.77,24090.24,0
2026-01-05 12:54:00,24090.24,24093.31,24082.72,24086.79,0
2026-01-05 12:55:00,24086.79,24087.8,24074.39,24079.47,0
2026-01-05 12:56:00,24079.47,24082.78,24072.77,24082.04,0
2026-01-05 12:57:00,24082.04,24084.07,24077.34,24078.93,0
2026-01-05 12:58:00,24078.93,24085.26,24075.42,24082.22,0
2026-01-05 12:59:00,24082.22,24084.71,24078.3,24083.96,0
2026-01-05 13:00:00,24083.96,24085.59,24081.37,24082.75,0
2026-01-05 13:01:00,24082.75,24083.01,24080.99,24082.05,0
2026-01-05 13:02:00,24082.05,24092.54,24080.95,24088.37,0
2026-01-05 13:03:00,24088.37,24095.72,24088.16,24093.45,0
2026-01-05 13:04:00,24093.45,24102.49,24092.3,24097.95,0
2026-01-05 13:05:00,24097.95,24098.54,24093.01,24097.5,0
2026-01-05 13:06:00,24097.5,24099.63,24096.39,24097.6,0
2026-01-05 13:07:00,24097.6,24103.53,24090.7,24090.82,0
2026-01-05 13:08:00,24090.82,24094.03,24088.15,24092.38,0
2026-01-05 13:09:00,24092.38,24094.2,24089.31,24090.74,0
2026-01-05 13:10:00,24090.74,24092.78,24081.27,24081.33,0
2026-01-05 13:11:00,24081.33,24086.92,24080.41,24086.43,0
2026-01-05 13:12:00,24086.43,24087.33,24077.5,24082.5,0
2026-01-05 13:13:00,24082.5,24089.59,24076.45,24078.38,0
2026-01-05 13:14:00,24078.38,24079.0,24075.3,24078.48,0
2026-01-05 13:15:00,24078.48,24084.78,24069.24,24071.06,0
2026-01-05 13:16:00,24071.06,24077.7,24063.17,24075.83,0
2026-01-05 13:17:00,24075.83,24077.82,24073.04,24077.06,0
2026-01-05 13:18:00,24077.06,24084.26,24073.35,24079.27,0
2026-01-05 13:19:00,24079.27,24089.61,24074.58,24077.02,0
2026-01-05 13:20:00,24077.02,24079.79,24068.32,24074.79,0
2026-01-05 13:21:00,24074.79,24075.55,24073.25,24074.75,0
2026-01-05 13:22:00,24074.75,24076.64,24067.81,24069.72,0
2026-01-05 13:23:00,24069.72,24070.14,24069.2,24069.94,0
2026-01-05 13:24:00,24069.94,24076.91,24069.52,24075.43,0
2026-01-05 13:25:00,24075.43,24079.87,24071.97,24079.42,0
2026-01-05 13:26:00,24079.42,24089.55,24076.55,24088.15,0
2026-01-05 13:27:00,24088.15,24095.66,24083.46,24094.62,0
2026-01-05 13:28:00,24094.62,24105.28,24091.95,24104.28,0
2026-01-05 13:29:00,24104.28,24105.92,24099.64,24105.47,0
2026-01-05 13:30:00,24105.47,24111.39,24104.61,24111.3,0
2026-01-05 13:31:00,24111.3,24113.64,24109.27,24113.41,0
2026-01-05 13:32:00,24113.41,24113.51,24104.76,24111.18,0
2026-01-05 13:33:00,24111.18,24113.21,24104.63,24108.64,0
2026-01-05 13:34:00,24108.64,24109.0,24101.71,24106.46,0
2026-01-05 13:35:00,24106.46,24108.66,24099.47,24104.5,0
2026-01-05 13:36:00,24104.5,24108.42,24102.37,24104.74,0
2026-01-05 13:37:00,24104.74,24106.22,24104.39,24105.99,0
2026-01-05 13:38:00,24105.99,24119.93,24103.99,24112.76,0
2026-01-05 13:39:00,24112.76,24114.26,24106.15,24109.31,0
2026-01-05 13:40:00,24109.31,24114.01,24108.48,24112.3,0
2026-01-05 13:41:00,24112.3,24120.13,24110.02,24115.48,0
2026-01-05 13:42:00,24115.48,24117.57,24104.54,24106.21,0
2026-01-05 13:43:00,24106.21,24108.79,24103.56,24103.81,0
2026-01-05 13:44:00,24103.81,24105.44,24096.68,24101.42,0
2026-01-05 13:45:00,24101.42,24102.56,24097.7,24101.46,0
2026-01-05 13:46:00,24101.46,24106.92,24093.99,24103.07,0
2026-01-05 13:47:00,24103.07,24122.27,24102.95,24116.32,0
2026-01-05 13:48:00,24116.32,24121.72,24114.31,24118.82,0
2026-01-05 13:49:00,24118.82,24121.98,24116.88,24117.19,0
2026-01-05 13:50:00,24117.19,24126.66,24114.11,24123.39,0
2026-01-05 13:51:00,24123.39,24129.2,24122.46,24123.24,0
2026-01-05 13:52:00,24123.24,24124.59,24118.52,24120.62,0
2026-01-05 13:53:00,24120.62,24121.8,24115.18,24115.33,0
2026-01-05 13:54:00,24115.33,24115.36,24109.09,24111.34,0
2026-01-05 13:55:00,24111.34,24123.57,24108.99,24118.45,0
2026-01-05 13:56:00,24118.45,24125.9,24110.23,24115.93,0
2026-01-05 13:57:00,24115.93,24116.03,24110.02,24111.58,0
2026-01-05 13:58:00,24111.58,24112.98,24103.35,24103.43,0
2026-01-05 13:59:00,24103.43,24104.31,24088.89,24092.48,0
2026-01-05 14:00:00,24092.48,24094.9,24080.64,24081.27,0
2026-01-05 14:01:00,24081.27,24085.44,24077.36,24084.12,0
2026-01-05 14:02:00,24084.12,24086.74,24081.55,24082.78,0
2026-01-05 14:03:00,24082.78,24089.59,24082.45,24087.14,0
2026-01-05 14:04:00,24087.14,24098.87,24086.67,24097.53,0
2026-01-05 14:05:00,24097.53,24099.9,24090.08,24090.66,0
2026-01-05 14:06:00,24090.66,24097.58,24089.09,24096.3,0
2026-01-05 14:07:00,24096.3,24100.35,24094.87,24096.05,0
2026-01-05 14:08:00,24096.05,24098.71,24092.56,24092.75,0
2026-01-05 14:09:00,24092.75,24094.48,24090.31,24091.08,0
2026-01-05 14:10:00,24091.08,24095.88,24087.45,24094.82,0
2026-01-05 14:11:00,24094.82,24097.91,24091.82,24097.38,0
2026-01-05 14:12:00,24097.38,24102.86,24096.37,24102.01,0
2026-01-05 14:13:00,24102.01,24110.75,24099.95,24106.79,0
2026-01-05 14:14:00,24106.79,24112.05,24099.85,24109.42,0
2026-01-05 14:15:00,24109.42,24113.0,24104.51,24106.46,0
2026-01-05 14:16:00,24106.46,24117.98,24098.83,24111.32,0
2026-01-05 14:17:00,24111.32,24112.82,24108.44,24108.72,0
2026-01-05 14:18:00,24108.72,24115.17,24104.47,24104.71,0
2026-01-05 14:19:00,24104.71,24107.27,24089.67,24094.84,0
2026-01-05 14:20:00,24094.84,24103.48,24094.4,24101.74,0
2026-01-05 14:21:00,24101.74,24109.66,24097.57,24109.31,0
2026-01-05 14:22:00,24109.31,24112.86,24096.91,24099.13,0
2026-01-05 14:23:00,24099.13,24101.71,24092.75,24094.24,0
2026-01-05 14:24:00,24094.24,24104.9,24093.33,24098.13,0
2026-01-05 14:25:00,24098.13,24105.73,24095.48,24103.53,0
2026-01-05 14:26:00,24103.53,24104.04,24087.31,24088.78,0
2026-01-05 14:27:00,24088.78,24106.96,24087.8,24104.1,0
2026-01-05 14:28:00,24104.1,24106.97,24102.77,24104.31,0
2026-01-05 14:29:00,24104.31,24113.56,24103.51,24111.2,0
2026-01-05 14:30:00,24111.2,24111.67,24105.96,24108.03,0
2026-01-05 14:31:00,24108.03,24111.31,24097.54,24098.45,0
2026-01-05 14:32:00,24098.45,24099.05,24092.12,24095.1,0
2026-01-05 14:33:00,24095.1,24095.43,24087.61,24089.23,0
2026-01-05 14:34:00,24089.23,24093.39,24082.91,24092.39,0
2026-01-05 14:35:00,24092.39,24100.83,24092.35,24099.84,0
2026-01-05 14:36:00,24099.84,24100.63,24096.9,24098.17,0
2026-01-05 14:37:00,24098.17,24100.39,24090.23,24092.03,0
2026-01-05 14:38:00,24092.03,24095.5,24086.44,24088.35,0
2026-01-05 14:39:00,24088.35,24090.33,24077.45,24080.49,0
2026-01-05 14:40:00,24080.49,24086.73,24079.88,24082.61,0
2026-01-05 14:41:00,24082.61,24082.75,24077.78,24078.22,0
2026-01-05 14:42:00,24078.22,24080.05,24067.33,24067.82,0
2026-01-05 14:43:00,24067.82,24068.06,24062.8,24065.0,0
2026-01-05 14:44:00,24065.0,24072.32,24063.24,24069.6,0
2026-01-05 14:45:00,24069.6,24069.66,24067.06,24067.88,0
2026-01-05 14:46:00,24067.88,24068.42,24060.82,24066.0,0
2026-01-05 14:47:00,24066.0,24066.07,24061.08,24064.0,0
2026-01-05 14:48:00,24064.0,24065.54,24063.36,24063.85,0
2026-01-05 14:49:00,24063.85,24084.13,24063.23,24076.31,0
2026-01-05 14:50:00,24076.31,24079.25,24057.4,24065.36,0
2026-01-05 14:51:00,24065.36,24065.74,24048.79,24050.35,0
2026-01-05 14:52:00,24050.35,24052.0,24041.81,24048.53,0
2026-01-05 14:53:00,24048.53,24054.76,24048.47,24053.65,0
2026-01-05 14:54:00,24053.65,24055.56,24048.66,24050.12,0
2026-01-05 14:55:00,24050.12,24052.99,24043.38,24051.46,0
2026-01-05 14:56:00,24051.46,24052.07,24049.01,24051.27,0
2026-01-05 14:57:00,24051.27,24051.37,24044.16,24046.02,0
2026-01-05 14:58:00,24046.02,24050.62,24040.04,24046.89,0
2026-01-05 14:59:00,24046.89,24052.65,24038.87,24041.44,0
2026-01-05 15:00:00,24041.44,24053.38,24038.99,24050.61,0
2026-01-05 15:01:00,24050.61,24052.75,24044.24,24046.9,0
2026-01-05 15:02:00,24046.9,24052.34,24038.44,24041.43,0
2026-01-05 15:03:00,24041.43,24062.16,24039.37,24056.39,0
2026-01-05 15:04:00,24056.39,24057.08,24049.76,24052.01,0
2026-01-05 15:05:00,24052.01,24060.11,24048.75,24059.87,0
2026-01-05 15:06:00,24059.87,24069.47,24059.21,24067.73,0
2026-01-05 15:07:00,24067.73,24068.67,24066.67,24067.65,0
2026-01-05 15:08:00,24067.65,24073.18,24056.87,24063.49,0
2026-01-05 15:09:00,24063.49,24065.77,24055.83,24055.89,0
2026-01-05 15:10:00,24055.89,24057.89,24055.54,24056.23,0
2026-01-05 15:11:00,24056.23,24058.35,24045.11,24051.47,0
2026-01-05 15:12:00,24051.47,24052.92,24048.86,24050.45,0
2026-01-05 15:13:00,24050.45,24050.97,24046.91,24049.72,0
2026-01-05 15:14:00,24049.72,24052.03,24047.98,24049.81,0
2026-01-05 15:15:00,24049.81,24055.01,24048.1,24051.09,0
2026-01-05 15:16:00,24051.09,24053.52,24046.55,24048.94,0
2026-01-05 15:17:00,24048.94,24063.55,24048.87,24058.28,0
2026-01-05 15:18:00,24058.28,24065.21,24055.85,24061.69,0
2026-01-05 15:19:00,24061.69,24072.71,24059.77,24068.92,0
2026-01-05 15:20:00,24068.92,24075.94,24068.61,24071.63,0
2026-01-05 15:21:00,24071.63,24072.7,24064.5,24066.48,0
2026-01-05 15:22:00,24066.48,24070.99,24059.46,24061.33,0
2026-01-05 15:23:00,24061.33,24067.94,24057.78,24061.46,0
2026-01-05 15:24:00,24061.46,24065.31,24060.23,24063.47,0
2026-01-05 15:25:00,24063.47,24075.07,24059.69,24073.2,0
2026-01-05 15:26:00,24073.2,24075.34,24072.6,24073.79,0
2026-01-05 15:27:00,24073.79,24080.25,24069.5,24076.35,0
2026-01-05 15:28:00,24076.35,24077.07,24074.26,24075.98,0
2026-01-05 15:29:00,24075.98,24078.34,24068.12,24074.13,0
2026-01-06 09:15:00,24074.13,24078.88,24069.48,24077.91,0
2026-01-06 09:16:00,24077.91,24089.7,24077.8,24089.47,0
2026-01-06 09:17:00,24089.47,24089.64,24079.47,24082.76,0
2026-01-06 09:18:00,24082.76,24084.59,24082.67,24083.19,0
2026-01-06 09:19:00,24083.19,24087.42,24078.9,24084.87,0
2026-01-06 09:20:00,24084.87,24090.32,24080.38,24080.95,0
2026-01-06 09:21:00,24080.95,24083.98,24075.3,24076.36,0
2026-01-06 09:22:00,24076.36,24081.66,24075.95,24078.11,0
2026-01-06 09:23:00,24078.11,24088.72,24077.65,24086.67,0
2026-01-06 09:24:00,24086.67,24087.8,24086.53,24087.44,0
2026-01-06 09:25:00,24087.44,24092.11,24080.22,24091.83,0
2026-01-06 09:26:00,24091.83,24094.5,24089.75,24091.7,0
2026-01-06 09:27:00,24091.7,24092.15,24081.51,24088.04,0
2026-01-06 09:28:00,24088.04,24091.41,24077.52,24081.76,0
2026-01-06 09:29:00,24081.76,24087.39,24066.3,24067.39,0
2026-01-06 09:30:00,24067.39,24072.99,24059.11,24063.56,0
2026-01-06 09:31:00,24063.56,24069.59,24062.46,24067.27,0
2026-01-06 09:32:00,24067.27,24073.32,24061.44,24069.25,0
2026-01-06 09:33:00,24069.25,24075.87,24068.7,24075.44,0
2026-01-06 09:34:00,24075.44,24090.54,24074.51,24086.26,0
2026-01-06 09:35:00,24086.26,24089.86,24086.1,24089.0,0
2026-01-06 09:36:00,24089.0,24092.98,24084.4,24086.0,0
2026-01-06 09:37:00,24086.0,24089.67,24075.13,24076.74,0
2026-01-06 09:38:00,24076.74,24080.92,24066.83,24069.5,0
