timestamp,open,high,low,close,volume
2026-01-06 12:30:00,24030.25,24065.33,24026.29,24048.02,0
2026-01-06 12:45:00,24048.02,24078.3,24041.33,24054.51,0
2026-01-06 13:00:00,24054.51,24065.79,24040.94,24057.8,0
2026-01-06 13:15:00,24057.8,24065.43,24037.43,24049.62,0
2026-01-06 13:30:00,24049.62,24084.67,24037.82,24076.91,0
2026-01-06 13:45:00,24076.91,24098.68,24074.18,24080.94,0
2026-01-06 14:00:00,24080.94,24119.4,24080.92,24118.28,0
2026-01-06 14:15:00,24118.28,24153.57,24116.11,24149.55,0
2026-01-06 14:30:00,24149.55,24153.15,24098.4,24103.94,0
2026-01-06 14:45:00,24103.94,24115.14,24046.58,24053.13,0
2026-01-06 15:00:00,24053.13,24063.58,24034.76,24040.04,0
2026-01-06 15:15:00,24040.04,24051.71,24012.25,24017.45,0
2026-01-07 09:15:00,24017.45,24040.46,24011.7,24017.27,0
2026-01-07 09:30:00,24017.27,24022.06,24002.69,24004.99,0
2026-01-07 09:45:00,24004.99,24040.75,23997.4,24032.94,0
2026-01-07 10:00:00,24032.94,24037.11,23995.07,24015.4,0
2026-01-07 10:15:00,24015.4,24035.64,24010.21,24024.93,0
2026-01-07 10:30:00,24024.93,24039.99,23995.58,23998.65,0
2026-01-07 10:45:00,23998.65,24002.97,23971.79,23974.98,0
2026-01-07 11:00:00,23974.98,23989.0,23972.84,23984.99,0
2026-01-07 11:15:00,23984.99,23989.35,23945.28,23967.76,0
2026-01-07 11:30:00,23967.76,24007.44,23957.43,23997.96,0
2026-01-07 11:45:00,23997.96,24001.84,23938.47,23962.3,0
2026-01-07 12:00:00,23962.3,23973.9,23932.55,23933.52,0
2026-01-07 12:15:00,23933.52,23937.94,23900.13,23905.02,0
2026-01-07 12:30:00,23905.02,23936.15,23900.51,23932.56,0
2026-01-07 12:45:00,23932.56,23936.17,23893.24,23912.25,0
2026-01-07 13:00:00,23912.25,23965.72,23905.54,23951.53,0
2026-01-07 13:15:00,23951.53,23956.45,23898.23,23903.19,0
2026-01-07 13:30:00,23903.19,23908.58,23880.92,23906.94,0
2026-01-07 13:45:00,23906.94,23924.04,23895.8,23896.39,0
2026-01-07 14:00:00,23896.39,23924.73,23888.54,23913.59,0
2026-01-07 14:15:00,23913.59,23956.2,23901.93,23945.74,0
2026-01-07 14:30:00,23945.74,23948.21,23904.11,23915.53,0
2026-01-07 14:45:00,23915.53,23927.36,23887.95,23891.01,0
2026-01-07 15:00:00,23891.01,23910.94,23864.66,23908.54,0
2026-01-07 15:15:00,23908.54,23924.76,23902.9,23910.5,0
2026-01-08 09:15:00,23910.5,23923.69,23896.41,23917.13,0
2026-01-08 09:30:00,23917.13,23937.54,23911.27,23923.6,0
2026-01-08 09:45:00,23923.6,23955.08,23912.18,23939.49,0
2026-01-08 10:00:00,23939.49,23969.31,23928.22,23938.73,0
2026-01-08 10:15:00,23938.73,23970.39,23931.37,23967.0,0
2026-01-08 10:30:00,23967.0,23974.04,23946.49,23968.45,0
2026-01-08 10:45:00,23968.45,23997.88,23961.36,23963.9,0
2026-01-08 11:00:00,23963.9,23996.83,23959.68,23987.44,0
2026-01-08 11:15:00,23987.44,24006.38,23984.77,23987.19,0
2026-01-08 11:30:00,23987.19,24013.81,23978.18,24001.97,0
2026-01-08 11:45:00,24001.97,24017.21,23992.01,24011.38,0
2026-01-08 12:00:00,24011.38,24049.93,24011.05,24012.9,0
2026-01-08 12:15:00,24012.9,24013.71,23975.37,23987.67,0
2026-01-08 12:30:00,23987.67,24005.91,23953.16,23953.28,0
2026-01-08 12:45:00,23953.28,23973.27,23940.94,23964.75,0
2026-01-08 13:00:00,23964.75,23980.02,23953.74,23971.84,0
2026-01-08 13:15:00,23971.84,23991.87,23970.67,23981.88,0
2026-01-08 13:30:00,23981.88,23991.08,23954.84,23967.08,0
2026-01-08 13:45:00,23967.08,23982.53,23959.5,23975.95,0
2026-01-08 14:00:00,23975.95,24000.41,23965.04,23975.43,0
2026-01-08 14:15:00,23975.43,23986.53,23948.69,23954.15,0
2026-01-08 14:30:00,23954.15,23983.42,23953.78,23978.97,0
2026-01-08 14:45:00,23978.97,23982.94,23956.74,23975.37,0
2026-01-08 15:00:00,23975.37,23996.75,23959.59,23994.66,0
2026-01-08 15:15:00,23994.66,24035.81,23985.94,24031.16,0
2026-01-09 09:15:00,24031.16,24045.89,23999.27,24000.46,0
2026-01-09 09:30:00,24000.46,24012.1,23990.19,23994.8,0
2026-01-09 09:45:00,23994.8,24001.02,23964.41,23984.15,0
2026-01-09 10:00:00,23984.15,23991.78,23929.67,23935.34,0
2026-01-09 10:15:00,23935.34,23952.13,23911.08,23912.17,0
2026-01-09 10:30:00,23912.17,23922.34,23894.78,23919.22,0
2026-01-09 10:45:00,23919.22,23947.99,23911.78,23913.13,0
2026-01-09 11:00:00,23913.13,23967.1,23902.69,23954.7,0
2026-01-09 11:15:00,23954.7,23966.05,23938.8,23952.97,0
2026-01-09 11:30:00,23952.97,23956.14,23927.62,23942.45,0
2026-01-09 11:45:00,23942.45,23961.76,23926.93,23931.72,0
2026-01-09 12:00:00,23931.72,23940.5,23902.18,23916.79,0
2026-01-09 12:15:00,23916.79,23944.85,23912.32,23924.84,0
2026-01-09 12:30:00,23924.84,23931.0,23888.79,23894.77,0
2026-01-09 12:45:00,23894.77,23919.57,23890.74,23903.09,0
2026-01-09 13:00:00,23903.09,23910.81,23883.57,23901.25,0
2026-01-09 13:15:00,23901.25,23910.45,23882.58,23885.78,0
2026-01-09 13:30:00,23885.78,23899.84,23853.85,23856.82,0
2026-01-09 13:45:00,23856.82,23875.45,23852.08,23869.55,0
2026-01-09 14:00:00,23869.55,23905.83,23868.97,23890.44,0
2026-01-09 14:15:00,23890.44,23896.6,23870.84,23880.59,0
2026-01-09 14:30:00,23880.59,23882.12,23850.41,23871.75,0
2026-01-09 14:45:00,23871.75,23878.37,23850.57,23862.35,0
2026-01-09 15:00:00,23862.35,23863.63,23820.26,23822.08,0
2026-01-09 15:15:00,23822.08,23843.22,23817.58,23837.97,0
2026-01-12 09:15:00,23837.97,23864.35,23810.91,23863.86,0
2026-01-12 09:30:00,23863.86,23882.48,23846.39,23878.47,0
2026-01-12 09:45:00,23878.47,23900.47,23860.79,23898.76,0
2026-01-12 10:00:00,23898.76,23903.96,23877.14,23894.22,0
2026-01-12 10:15:00,23894.22,23910.2,23876.35,23902.9,0
2026-01-12 10:30:00,23902.9,23934.47,23886.0,23930.36,0
2026-01-12 10:45:00,23930.36,23950.76,23918.14,23941.12,0
2026-01-12 11:00:00,23941.12,23942.91,23879.07,23882.12,0
2026-01-12 11:15:00,23882.12,23919.54,23877.66,23901.05,0
2026-01-12 11:30:00,23901.05,23910.38,23888.26,23892.94,0
2026-01-12 11:45:00,23892.94,23902.66,23875.42,23898.64,0
2026-01-12 12:00:00,23898.64,23921.84,23894.89,23921.64,0
2026-01-12 12:15:00,23921.64,23939.31,23913.55,23921.42,0
2026-01-12 12:30:00,23921.42,23937.1,23876.58,23879.92,0
2026-01-12 12:45:00,23879.92,23886.6,23858.08,23865.58,0
2026-01-12 13:00:00,23865.58,23872.76,23849.92,23862.26,0
2026-01-12 13:15:00,23862.26,23862.26,23836.12,23837.1,0
2026-01-12 13:30:00,23837.1,23852.71,23825.23,23831.53,0
2026-01-12 13:45:00,23831.53,23833.4,23805.43,23811.77,0
2026-01-12 14:00:00,23811.77,23815.8,23793.92,23803.5,0
2026-01-12 14:15:00,23803.5,23815.96,23762.58,23768.91,0
2026-01-12 14:30:00,23768.91,23777.17,23748.87,23755.4,0
2026-01-12 14:45:00,23755.4,23774.95,23749.09,23770.47,0
2026-01-12 15:00:00,23770.47,23779.29,23750.06,23759.69,0
2026-01-12 15:15:00,23759.69,23771.09,23740.78,23754.91,0
2026-01-13 09:15:00,23754.91,23774.5,23753.3,23758.1,0
2026-01-13 09:30:00,23758.1,23773.71,23741.52,23768.56,0
2026-01-13 09:45:00,23768.56,23795.72,23754.85,23779.41,0
2026-01-13 10:00:00,23779.41,23798.01,23767.42,23775.37,0
2026-01-13 10:15:00,23775.37,23810.18,23771.0,23791.05,0
2026-01-13 10:30:00,23791.05,23794.96,23736.81,23738.62,0
2026-01-13 10:45:00,23738.62,23744.06,23710.16,23721.44,0
2026-01-13 11:00:00,23721.44,23730.75,23698.27,23724.91,0
2026-01-13 11:15:00,23724.91,23765.06,23720.79,23763.59,0
2026-01-13 11:30:00,23763.59,23770.96,23725.64,23734.67,0
2026-01-13 11:45:00,23734.67,23743.63,23717.11,23723.16,0
2026-01-13 12:00:00,23723.16,23751.49,23716.08,23751.25,0
2026-01-13 12:15:00,23751.25,23771.33,23738.32,23767.5,0
2026-01-13 12:30:00,23767.5,23787.25,23751.5,23768.3,0
2026-01-13 12:45:00,23768.3,23768.52,23729.45,23738.06,0
2026-01-13 13:00:00,23738.06,23747.06,23712.59,23746.85,0
2026-01-13 13:15:00,23746.85,23766.84,23739.01,23750.56,0
2026-01-13 13:30:00,23750.56,23780.3,23744.16,23759.68,0
2026-01-13 13:45:00,23759.68,23763.82,23718.66,23727.7,0
2026-01-13 14:00:00,23727.7,23735.5,23703.58,23710.03,0
2026-01-13 14:15:00,23710.03,23717.59,23695.65,23701.41,0
2026-01-13 14:30:00,23701.41,23712.19,23672.68,23690.62,0
2026-01-13 14:45:00,23690.62,23701.4,23678.93,23681.15,0
2026-01-13 15:00:00,23681.15,23689.35,23658.29,23686.31,0
2026-01-13 15:15:00,23686.31,23729.86,23679.99,23717.64,0
2026-01-14 09:15:00,23717.64,23748.52,23712.82,23741.77,0
2026-01-14 09:30:00,23741.77,23773.13,23734.24,23770.48,0
2026-01-14 09:45:00,23770.48,23785.62,23761.74,23765.79,0
2026-01-14 10:00:00,23765.79,23772.86,23740.18,23753.82,0
2026-01-14 10:15:00,23753.82,23797.06,23741.03,23796.29,0
2026-01-14 10:30:00,23796.29,23797.06,23762.15,23779.63,0
2026-01-14 10:45:00,23779.63,23795.49,23772.46,23774.56,0
2026-01-14 11:00:00,23774.56,23789.78,23755.89,23766.93,0
2026-01-14 11:15:00,23766.93,23778.46,23751.96,23762.97,0
2026-01-14 11:30:00,23762.97,23795.8,23749.05,23769.82,0
2026-01-14 11:45:00,23769.82,23841.44,23766.02,23840.42,0
2026-01-14 12:00:00,23840.42,23844.74,23814.38,23822.74,0
2026-01-14 12:15:00,23822.74,23829.58,23800.83,23811.77,0
2026-01-14 12:30:00,23811.77,23825.19,23799.12,23820.41,0
2026-01-14 12:45:00,23820.41,23826.13,23792.32,23816.79,0
2026-01-14 13:00:00,23816.79,23818.98,23785.33,23800.64,0
2026-01-14 13:15:00,23800.64,23804.1,23778.8,23794.86,0
2026-01-14 13:30:00,23794.86,23811.84,23773.17,23794.34,0
2026-01-14 13:45:00,23794.34,23823.94,23788.46,23803.2,0
2026-01-14 14:00:00,23803.2,23803.38,23775.01,23785.38,0
2026-01-14 14:15:00,23785.38,23822.81,23781.99,23812.28,0
2026-01-14 14:30:00,23812.28,23814.61,23779.86,23780.8,0
2026-01-14 14:45:00,23780.8,23788.28,23701.16,23719.57,0
2026-01-14 15:00:00,23719.57,23744.42,23713.86,23736.96,0
2026-01-14 15:15:00,23736.96,23757.91,23735.51,23752.08,0
2026-01-15 09:15:00,23752.08,23776.89,23737.09,23739.73,0
2026-01-15 09:30:00,23739.73,23753.15,23693.85,23696.44,0
2026-01-15 09:45:00,23696.44,23701.28,23662.13,23668.67,0
2026-01-15 10:00:00,23668.67,23677.82,23635.08,23648.95,0
2026-01-15 10:15:00,23648.95,23668.88,23642.68,23653.68,0
2026-01-15 10:30:00,23653.68,23660.65,23616.65,23628.51,0
2026-01-15 10:45:00,23628.51,23634.17,23603.66,23630.7,0
2026-01-15 11:00:00,23630.7,23650.29,23596.19,23600.89,0
2026-01-15 11:15:00,23600.89,23609.92,23551.18,23553.22,0
2026-01-15 11:30:00,23553.22,23560.86,23522.6,23523.16,0
2026-01-15 11:45:00,23523.16,23546.33,23515.98,23536.46,0
2026-01-15 12:00:00,23536.46,23569.49,23532.96,23559.37,0
2026-01-15 12:15:00,23559.37,23560.41,23501.45,23502.15,0
2026-01-15 12:30:00,23502.15,23505.08,23487.13,23494.46,0
2026-01-15 12:45:00,23494.46,23518.46,23488.49,23499.46,0
2026-01-15 13:00:00,23499.46,23527.16,23497.44,23517.11,0
2026-01-15 13:15:00,23517.11,23518.85,23469.36,23499.14,0
2026-01-15 13:30:00,23499.14,23504.66,23483.55,23496.8,0
2026-01-15 13:45:00,23496.8,23498.72,23439.53,23444.94,0
2026-01-15 14:00:00,23444.94,23458.11,23417.28,23439.64,0
2026-01-15 14:15:00,23439.64,23463.17,23432.33,23436.97,0
2026-01-15 14:30:00,23436.97,23442.28,23385.25,23388.96,0
2026-01-15 14:45:00,23388.96,23424.53,23386.74,23396.28,0
2026-01-15 15:00:00,23396.28,23430.87,23395.8,23429.28,0
2026-01-15 15:15:00,23429.28,23443.13,23414.6,23435.85,0
2026-01-16 09:15:00,23435.85,23444.48,23405.75,23412.74,0
2026-01-16 09:30:00,23412.74,23436.73,23395.73,23434.49,0
2026-01-16 09:45:00,23434.49,23438.56,23390.81,23414.42,0
2026-01-16 10:00:00,23414.42,23471.66,23408.39,23454.01,0
2026-01-16 10:15:00,23454.01,23455.35,23428.04,23430.18,0
2026-01-16 10:30:00,23430.18,23443.24,23391.09,23399.87,0
2026-01-16 10:45:00,23399.87,23401.45,23358.77,23361.9,0
2026-01-16 11:00:00,23361.9,23394.82,23351.36,23354.03,0
2026-01-16 11:15:00,23354.03,23372.52,23340.44,23362.19,0
2026-01-16 11:30:00,23362.19,23379.86,23347.79,23352.45,0
2026-01-16 11:45:00,23352.45,23379.38,23345.16,23370.83,0
2026-01-16 12:00:00,23370.83,23406.35,23360.35,23389.49,0
2026-01-16 12:15:00,23389.49,23426.61,23386.87,23413.44,0
2026-01-16 12:30:00,23413.44,23415.47,23362.25,23367.36,0
2026-01-16 12:45:00,23367.36,23402.26,23365.53,23399.75,0
2026-01-16 13:00:00,23399.75,23418.73,23366.87,23368.74,0
2026-01-16 13:15:00,23368.74,23399.98,23358.64,23388.75,0
2026-01-16 13:30:00,23388.75,23402.33,23341.74,23347.23,0
2026-01-16 13:45:00,23347.23,23366.0,23346.45,23360.78,0
2026-01-16 14:00:00,23360.78,23364.46,23340.42,23358.47,0
2026-01-16 14:15:00,23358.47,23395.98,23349.98,23364.27,0
2026-01-16 14:30:00,23364.27,23384.53,23357.09,23365.0,0
2026-01-16 14:45:00,23365.0,23412.78,23358.44,23402.17,0
2026-01-16 15:00:00,23402.17,23424.86,23388.92,23397.66,0
2026-01-16 15:15:00,23397.66,23439.26,23395.7,23438.4,0
